,State,ZIP_Code,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value ($) for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone,Lat,Lng,City,county
452,California,92267,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,87,1976,-666666666,0,0,0,0,0,34.2840795,-114.1796057,Parker Dam,San Bernardino County
453,California,92268,505,283,222,60.1,505,80,15.84158416,37875,33822.0,50,9.900990099,509,1981,207200,500,0,0,0,5,34.241485,-116.5845767,Pioneertown,San Bernardino County
460,California,92278,4162,3761,401,22.0,4162,17,0.40845747200000004,65547,22786.0,40,0.961076406,221,2006,-666666666,3326,378,23,215,62,34.2327172,-116.05608170000001,Twentynine Palms,San Bernardino County
461,California,92280,16,16,0,-666666666.0,16,0,0.0,-666666666,,0,0.0,30,-666666666,-666666666,0,16,0,0,0,34.1441302,-114.59553559999999,Vidal,San Bernardino County
465,California,92284,25850,12522,13328,42.2,25850,5393,20.86266925,40333,22111.0,1336,5.16827853,12288,1978,139900,20715,1346,640,520,1580,34.150286200000004,-116.44299440000002,Yucca Valley,San Bernardino County
466,California,92285,2556,1253,1303,51.2,2556,914,35.75899844,30963,17358.0,172,6.729264476,2535,1965,83400,2223,30,110,46,118,34.3350492,-116.5373923,Landers,San Bernardino County
468,California,92304,21,21,0,-666666666.0,21,7,33.33333333,-666666666,,0,0.0,14,-666666666,-666666666,21,0,0,0,0,34.543087299999996,-115.57995030000001,Amboy,San Bernardino County
469,California,92305,519,256,263,52.5,519,67,12.90944123,38095,28287.0,21,4.046242775,646,1968,263500,457,1,0,0,56,34.1752565,-116.8674757,Angelus Oaks,San Bernardino County
470,California,92307,38583,18509,20074,34.7,38583,7425,19.24422673,55044,26969.0,1905,4.937407667,13788,1985,205500,30832,3048,196,949,1310,34.5869607,-117.1264753,Apple Valley,San Bernardino County
471,California,92308,40285,20022,20263,40.0,40285,8225,20.41702867,42389,20803.0,2243,5.567829217000001,15610,1987,182200,32444,3015,634,1343,1435,34.3965399,-117.15000479999999,Apple Valley,San Bernardino County
472,California,92309,742,346,396,26.5,742,165,22.23719677,37609,15439.0,6,0.808625337,285,1983,21900,614,0,18,29,79,35.0926761,-116.2422739,Baker,San Bernardino County
473,California,92310,9337,5393,3944,22.0,9337,815,8.72871372,49279,17884.0,152,1.627931884,2723,1999,-666666666,5974,1637,22,713,429,35.2682707,-116.7142835,Fort Irwin,San Bernardino County
474,California,92311,33962,16076,17886,30.0,33962,11391,33.54042754,42138,17985.0,1950,5.741711324,12643,1968,102000,23598,4147,481,865,1919,34.974498100000005,-116.96169409999999,Barstow,San Bernardino County
475,California,92313,12432,5783,6649,37.9,12432,1105,8.888352637999999,64305,28187.0,610,4.9066924069999995,4466,1979,250500,9026,791,81,700,1115,34.034377500000005,-117.3087578,Grand Terrace,San Bernardino County
476,California,92314,11997,6054,5943,43.3,11997,2247,18.72968242,50916,24811.0,654,5.451362841,9269,1977,237600,11229,72,67,196,220,34.2296046,-116.85569550000001,Big Bear,San Bernardino County
477,California,92315,5282,2535,2747,44.7,5282,951,18.00454373,47095,31627.0,213,4.032563423,10014,1977,382300,4853,66,22,54,168,34.24288129999999,-116.9087014,Big Bear Lake,San Bernardino County
478,California,92316,30231,15257,14974,31.3,30231,5146,17.02226192,50310,15830.0,1766,5.841685687000001,7836,1976,214700,15733,1178,113,309,11958,34.0595859,-117.3968996,Bloomington,San Bernardino County
480,California,92321,1214,651,563,42.9,1214,189,15.56836903,70272,29411.0,16,1.317957166,1387,1966,285200,1093,0,0,0,90,34.2563043,-117.15588670000001,Cedar Glen,San Bernardino County
483,California,92325,8019,4030,3989,47.0,8019,1180,14.71505175,50518,28809.0,228,2.843247288,6475,1962,193800,7316,129,39,123,100,34.2524771,-117.2793685,Crestline,San Bernardino County
484,California,92327,544,338,206,55.1,544,159,29.22794118,35694,19116.0,0,0.0,363,1981,115200,525,0,19,0,0,34.8667466,-116.85569550000001,Daggett,San Bernardino County
486,California,92332,3,3,0,-666666666.0,3,0,0.0,-666666666,,0,0.0,50,1980,-666666666,3,0,0,0,0,34.9399855,-115.23634080000001,Essex,San Bernardino County
487,California,92333,217,107,110,67.1,217,6,2.7649769589999997,27222,44024.0,40,18.43317972,1045,1966,370000,217,0,0,0,0,34.263633299999995,-116.97346850000001,Fawnskin,San Bernardino County
488,California,92335,99079,49187,49892,28.8,99079,22383,22.5910637,43444,14355.0,5630,5.682334299,25354,1976,224400,39581,5101,1074,1878,48242,34.083787,-117.4673845,Fontana,San Bernardino County
489,California,92336,92306,45314,46992,31.3,92306,8875,9.614759604,85027,24676.0,4502,4.877256083,23909,1994,331100,48994,10820,670,8993,17742,34.145515,-117.4673845,Fontana,San Bernardino County
491,California,92338,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,0,-666666666,-666666666,0,0,0,0,0,34.8085641,-116.1832068,Ludlow,San Bernardino County
492,California,92339,1171,555,616,43.3,1171,57,4.8676345,62950,31733.0,29,2.4765157980000003,713,1958,229300,1096,0,0,18,18,34.094689200000005,-116.9028125,Forest Falls,San Bernardino County
493,California,92341,231,117,114,60.2,231,95,41.12554113,-666666666,20895.0,10,4.329004329,1164,1964,194900,231,0,0,0,0,34.2412908,-117.06763980000001,Green Valley Lake,San Bernardino County
494,California,92342,7058,3777,3281,38.8,7058,1025,14.52252763,70329,26143.0,314,4.448852366000001,3109,1989,214200,5985,459,28,213,84,34.761273700000004,-117.33814270000002,Helendale,San Bernardino County
495,California,92344,22259,11016,11243,32.8,22259,2472,11.105620199999999,72369,23657.0,1030,4.627341749,6524,2001,256500,17450,1903,884,771,943,34.3811299,-117.3851496,Hesperia,San Bernardino County
496,California,92345,81094,40062,41032,31.4,81094,21242,26.19429304,43700,16812.0,4414,5.4430660710000005,25257,1984,168400,65818,3606,803,1150,6942,34.3627106,-117.29112479999999,Hesperia,San Bernardino County
497,California,92346,60320,30983,29337,35.0,60320,10028,16.62466844,60265,24206.0,2778,4.605437666,18117,1982,262900,37231,6553,625,5239,7300,34.1286356,-117.20893740000001,Highland,San Bernardino County
498,California,92347,1372,632,740,27.2,1372,198,14.43148688,49000,16527.0,51,3.717201166,443,1983,122100,806,407,0,0,132,34.973582,-117.2205771,Hinkley,San Bernardino County
499,California,92352,6601,2979,3622,42.3,6601,700,10.60445387,68229,34932.0,162,2.45417361,8514,1976,348000,5970,63,37,156,162,34.2693794,-117.20881670000001,Lake Arrowhead,San Bernardino County
500,California,92354,20963,9956,11007,36.0,20963,3332,15.89467156,57610,30904.0,679,3.2390402139999996,8247,1980,299400,10714,2135,24,6391,901,34.048438700000005,-117.24997490000001,Loma Linda,San Bernardino County
501,California,92356,5995,3135,2860,46.2,5995,1711,28.54045038,31821,17493.0,418,6.972477064,3304,1974,105200,5233,140,133,64,107,34.4375566,-116.89103419999999,Lucerne Valley,San Bernardino County
503,California,92359,8710,4130,4580,36.1,8710,807,9.265212400000001,54437,22880.0,491,5.6371986220000005,3163,1978,230900,6679,315,93,398,520,34.097004,-117.06763980000001,Mentone,San Bernardino County
504,California,92363,5356,2696,2660,41.6,5356,1350,25.20537715,33520,18018.0,136,2.5392083640000003,4077,1976,84200,4086,92,745,86,116,34.7275112,-114.59553559999999,Needles,San Bernardino County
505,California,92364,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,43,1982,-666666666,0,0,0,0,0,35.3490313,-115.61547320000001,Nipton,San Bernardino County
506,California,92365,2601,1388,1213,45.4,2601,423,16.26297578,58031,20611.0,125,4.805843906000001,1402,1984,112500,2091,233,14,152,21,34.8628939,-116.6553351,Newberry Springs,San Bernardino County
507,California,92368,937,458,479,39.6,937,286,30.52294557,33618,14772.0,41,4.375667022,402,1969,120500,771,3,0,0,123,34.6498616,-117.29112479999999,Oro Grande,San Bernardino County
508,California,92371,16721,8889,7832,39.3,16721,2998,17.92954967,50980,18976.0,1039,6.213743197,6051,1989,160200,14153,683,27,513,1054,34.4290417,-117.5261025,Phelan,San Bernardino County
509,California,92372,5763,2962,2801,49.1,5763,883,15.32188096,53306,25638.0,123,2.134305049,2540,1987,173500,5467,31,43,108,12,34.4340464,-117.63174939999999,Pinon Hills,San Bernardino County
511,California,92374,41452,20064,21388,34.5,41452,6597,15.91479301,66035,26507.0,1658,3.999807006,13680,1978,277400,29951,2383,243,3459,2784,34.0708773,-117.15588670000001,Redlands,San Bernardino County
512,California,92376,85857,43182,42675,29.0,85857,18537,21.59055173,47479,15487.0,5553,6.467731228,22314,1977,210200,54912,10606,612,1660,15369,34.1063841,-117.3703189,Rialto,San Bernardino County
513,California,92377,20370,9786,10584,31.8,20370,1338,6.5684830629999995,74877,24061.0,1279,6.278841432999999,5725,1989,295900,13329,2629,59,704,2436,34.155954200000004,-117.4027743,Rialto,San Bernardino County
514,California,92378,154,79,75,45.6,154,0,0.0,72596,26142.0,0,0.0,65,1976,216200,102,0,0,0,52,34.231962700000004,-117.214697,Rimforest,San Bernardino County
515,California,92382,5006,2450,2556,42.1,5006,599,11.96564123,61800,29651.0,225,4.494606472,4046,1972,193000,4472,124,9,42,85,34.2244855,-117.13824040000002,Running Springs,San Bernardino County
517,California,92385,296,172,124,55.5,296,11,3.7162162160000003,48864,33020.0,18,6.081081081000001,346,1970,320800,280,0,0,16,0,34.2353739,-117.1794216,Skyforest,San Bernardino County
518,California,92386,1992,956,1036,47.6,1992,289,14.50803213,29063,22192.0,77,3.8654618469999997,3469,1975,152100,1929,0,28,8,27,34.2426357,-116.827715,Sugarloaf,San Bernardino County
520,California,92391,3227,1861,1366,31.6,3227,895,27.73473815,50492,21837.0,96,2.974899287,1906,1967,256500,2735,19,0,45,243,34.239899900000005,-117.23527649999998,Twin Peaks,San Bernardino County
521,California,92392,57648,27313,30335,29.1,57648,10388,18.0197058,56385,18547.0,3541,6.142450735,17412,1997,166500,39627,8735,492,1735,3354,34.4854334,-117.42039740000001,Victorville,San Bernardino County
522,California,92394,36017,18999,17018,30.1,36017,9332,25.90998695,46267,13724.0,1941,5.389121804,8924,2001,167700,20525,7191,425,1529,3845,34.563973100000005,-117.3498955,Victorville,San Bernardino County
523,California,92395,41384,19919,21465,31.7,41384,11138,26.9137831,40735,18482.0,2502,6.045814807999999,14660,1985,157500,28634,6893,197,1251,2899,34.49331110000001,-117.30288030000001,Victorville,San Bernardino County
525,California,92398,1588,839,749,36.5,1588,511,32.17884131,39500,16731.0,105,6.61209068,662,1972,93800,1483,53,0,0,15,34.918849,-116.8733656,Yermo,San Bernardino County
527,California,92401,1885,880,1005,26.9,1885,981,52.04244032,16607,9086.0,76,4.031830239,677,1970,-666666666,810,531,0,52,485,34.0971415,-117.29406370000001,San Bernardino,San Bernardino County
528,California,92404,58738,28973,29765,29.8,58738,17996,30.63774728,39500,15445.0,3312,5.638598522000001,18569,1960,193000,29658,9684,353,1942,13351,34.1585191,-117.2554498,San Bernardino,San Bernardino County
529,California,92405,29897,14624,15273,28.6,29897,9709,32.47483025,37141,14481.0,2164,7.238184433,9080,1953,161300,16471,4637,267,1041,6338,34.1402037,-117.29700259999998,San Bernardino,San Bernardino County
530,California,92407,64225,32704,31521,27.4,64225,13360,20.80186843,54057,17469.0,3884,6.047489295,16853,1982,242400,40472,7020,635,3516,9067,34.216765,-117.3851496,San Bernardino,San Bernardino County
531,California,92408,15788,8290,7498,28.5,15788,5734,36.31872308,33236,12052.0,682,4.319736509,4106,1973,184300,8416,1813,61,2382,2590,34.086851700000004,-117.26173290000001,San Bernardino,San Bernardino County
532,California,92410,48660,23277,25383,25.7,48660,21982,45.17468146,26168,9998.0,3374,6.933826552,13554,1967,99700,27562,5508,593,1141,11681,34.0961955,-117.3087578,San Bernardino,San Bernardino County
533,California,92411,26437,12345,14092,27.0,26437,8958,33.88432878,34462,11604.0,1546,5.847864735,6808,1959,142400,15559,3475,136,1006,4733,34.1242701,-117.32051229999999,San Bernardino,San Bernardino County
832,California,93558,236,88,148,58.2,236,24,10.16949153,25964,20790.0,0,0.0,129,1939,-666666666,236,0,0,0,0,35.37,-117.63,Red Mountain,San Bernardino County
1194,California,95075,390,182,208,43.8,390,9,2.307692308,64444,36869.0,12,3.076923077,144,1957,494400,375,0,0,9,0,36.777094399999996,-121.1366715,Tres Pinos,San Benito County
1455,California,95608,60199,28301,31898,44.2,60199,8680,14.41884417,56891,36796.0,3576,5.940298012,27031,1971,331500,47598,3814,499,2516,1465,38.6272793,-121.3198491,Carmichael,Sacramento County
