,City,tweet_created_at,hashtags,text,screen_name,user_id,user_created_at,user_friends_count,user_statuses_count,tweet_id,compound,neg,pos,neu
2461,Crescenta,Tue Dec 19 23:00:32 +0000 2017,[],Our hearts go out to these brave men and women who risked it all to fight for the land/people Thank you for your se… https://t.co/zPbbz1oHXx,RoarksVentures,910326739007504385,Wed Sep 20 02:16:22 +0000 2017,114,162,943254754200780800,0.34,0.143,0.188,0.669
2462,Crescenta,Tue Dec 19 23:00:31 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",francessinclai5,2546837940,Wed Jun 04 21:13:31 +0000 2014,1890,38586,943254748651761666,-0.7739,0.252,0.0,0.748
2463,Crescenta,Tue Dec 19 23:00:31 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",Taimur_T_Malik,328554657,Sun Jul 03 16:06:29 +0000 2011,2606,21723,943254747926147072,-0.7739,0.252,0.0,0.748
2464,Crescenta,Tue Dec 19 23:00:29 +0000 2017,"[{'text': 'Thomas', 'indices': [0, 7]}]","#Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/N9tqvZ44ZO, air… https://t.co/u1f3e74rdP",KCBXFM,2435750935,Wed Apr 09 17:01:07 +0000 2014,515,1861,943254739935830016,-0.5859,0.255,0.0,0.745
2465,Crescenta,Tue Dec 19 23:00:29 +0000 2017,"[{'text': 'Thomas', 'indices': [0, 7]}]","#Thomas fire and farmworkers: Advocacy groups sounded the alarm (see KCBX News' story: https://t.co/H2gZ1kHC0n, air… https://t.co/odJyEhM3K5",KCBXnews,2295183948,Thu Jan 16 23:54:03 +0000 2014,709,3013,943254739889799171,-0.5859,0.255,0.0,0.745
2466,Crescenta,Tue Dec 19 23:00:00 +0000 2017,[],"OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay… https://t.co/8QbD4vRXqz",foodandwater,15300520,Wed Jul 02 18:38:42 +0000 2008,2571,16708,943254619513171968,-0.7739,0.284,0.0,0.716
2467,Crescenta,Tue Dec 19 23:00:00 +0000 2017,[],Winds are expected to kick up even more ash. Here are some links with good information on how to clean it up once t… https://t.co/oxSQA0lJUu,KEYTNC3Beth,1259976961,Mon Mar 11 17:18:53 +0000 2013,581,4234,943254619295272960,0.6808,0.0,0.196,0.804
2468,Crescenta,Tue Dec 19 23:00:00 +0000 2017,[],Rob Lowe invited firefighters to his house and fed them a meal after they worked to save his property in Montecito… https://t.co/wETD7avYM9,CW39Houston,259832379,Wed Mar 02 17:53:11 +0000 2011,1004,43240,943254619152703488,0.0258,0.137,0.179,0.684
2469,Crescenta,Tue Dec 19 22:59:53 +0000 2017,[],"RT @Cal_OES: The Local Assistance Center (LAC) in Ventura County is assisting residents impacted by the Thomas Fire, now the third largest…",realhumanrights,26498461,Wed Mar 25 13:40:10 +0000 2009,1019,42675,943254588060323840,-0.34,0.103,0.0,0.897
2470,Crescenta,Tue Dec 19 22:59:49 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,cheshearin,25207454,Thu Mar 19 01:32:16 +0000 2009,18848,65916,943254573795500032,-0.34,0.13,0.0,0.87
2471,Crescenta,Tue Dec 19 22:59:34 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,cheshearin,25207454,Thu Mar 19 01:32:16 +0000 2009,18848,65916,943254508024619008,-0.6325,0.316,0.169,0.515
2472,Crescenta,Tue Dec 19 22:58:31 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",ma527681,45011686,Fri Jun 05 22:13:16 +0000 2009,292,36553,943254243837853696,-0.4215,0.148,0.074,0.779
2473,Crescenta,Tue Dec 19 22:57:54 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",VixMaren,3635585898,Mon Sep 21 08:01:02 +0000 2015,969,48214,943254088686354433,-0.4215,0.148,0.074,0.779
2474,Crescenta,Tue Dec 19 22:57:51 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}]",RT @CalForests: The #ThomasFire is not over yet and winds are expected to pick up again.  Thank you to @CALFIRE_PIO and all the others figh…,JesusLover2,39390524,Tue May 12 00:48:38 +0000 2009,308,3080,943254076862500864,0.3612,0.0,0.094,0.906
2475,Crescenta,Tue Dec 19 22:57:46 +0000 2017,[],RT @KEZI9: All 15 Oregon strike teams who assisted in the California wildfires are on their way back home just in time for Christmas! https…,ORDungenessCrab,783109580007944192,Tue Oct 04 01:00:48 +0000 2016,1088,226,943254058038476800,-0.2003,0.069,0.0,0.931
2476,Crescenta,Tue Dec 19 22:57:43 +0000 2017,[],RT @GDLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.  h…,madeinmcdonalds,177310543,Wed Aug 11 20:19:12 +0000 2010,463,54110,943254045724045312,-0.6325,0.308,0.164,0.529
2477,Crescenta,Tue Dec 19 22:57:11 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",donlubach,33532374,Mon Apr 20 14:40:55 +0000 2009,700,2788,943253909052694528,-0.4215,0.148,0.074,0.779
2478,Crescenta,Tue Dec 19 22:56:56 +0000 2017,[],After 2 weeks helping our brothers and sisters in Southern California on the Thomas Fire.  The Marion County... https://t.co/MoHgTBe9V8,silvertonfire,2868037728,Mon Oct 20 20:10:43 +0000 2014,120,429,943253846448640000,-0.0516,0.117,0.107,0.777
2479,Crescenta,Tue Dec 19 22:56:39 +0000 2017,"[{'text': 'ThomasFire', 'indices': [64, 75]}]",RT @wildfiretoday: Firefighters begin large firing operation on #ThomasFire https://t.co/kM7jqHE5md https://t.co/OiFWaiSqmq,wildfirefight,3226144967,Fri May 01 11:50:47 +0000 2015,75,56,943253776152039424,-0.34,0.194,0.0,0.806
2480,Crescenta,Tue Dec 19 22:56:35 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",CCCSBCFR,2832109391,Wed Oct 15 16:58:02 +0000 2014,394,97,943253757688651776,-0.4215,0.148,0.074,0.779
2481,Crescenta,Tue Dec 19 22:56:15 +0000 2017,[],"RT @mayalau: New Yorker translation. This is the size of the Thomas fire in Southern California, laid over a map of NYC (&amp; other cities) so…",SWEETPOTAT0314,546277891,Thu Apr 05 20:53:47 +0000 2012,3519,73924,943253675404812288,-0.34,0.091,0.0,0.909
2482,Crescenta,Tue Dec 19 22:55:33 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,Scooquilt,84936352,Sat Oct 24 20:55:49 +0000 2009,335,18429,943253497755176960,-0.4588,0.279,0.162,0.559
2483,Crescenta,Tue Dec 19 22:55:03 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",mtntoy,22950185,Thu Mar 05 17:46:34 +0000 2009,239,3021,943253371556786176,-0.4215,0.148,0.074,0.779
2484,Crescenta,Tue Dec 19 22:55:03 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",mtntoy,22950185,Thu Mar 05 17:46:34 +0000 2009,239,3021,943253371556786176,-0.4215,0.148,0.074,0.779
2485,Crescenta,Tue Dec 19 22:54:05 +0000 2017,"[{'text': 'Ventura', 'indices': [5, 13]}, {'text': 'ThomasFire', 'indices': [34, 45]}]",Will #Ventura follow up emergency #ThomasFire success with equally successful recovery process for victims?… https://t.co/bF15KBPRKL,WatchdogVentura,706894126562746369,Mon Mar 07 17:27:48 +0000 2016,34,2391,943253128094408706,0.7096,0.118,0.339,0.543
2486,Crescenta,Tue Dec 19 22:54:00 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,ChopShopTheatre,249319247,Tue Feb 08 20:22:04 +0000 2011,2305,15663,943253107710025729,-0.34,0.13,0.0,0.87
2487,Crescenta,Tue Dec 19 22:53:54 +0000 2017,"[{'text': 'ThomasFire', 'indices': [0, 11]}, {'text': 'ASH', 'indices': [35, 39]}, {'text': 'SantaBarbaraCounty', 'indices': [52, 71]}]","#ThomasFire INFORMATION/ADVICE WRT #ASH CLEAN-UP in #SantaBarbaraCounty - The Three C's: CONTROL, CONTAIN, CAPTURE!… https://t.co/zit10DJsR2",scruffy65,194622014,Fri Sep 24 15:55:50 +0000 2010,40,17432,943253082707722241,0.0,0.0,0.0,1.0
2488,Crescenta,Tue Dec 19 22:53:23 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",retrofacd,782358235571302400,Sat Oct 01 23:15:13 +0000 2016,660,185,943252953195888640,-0.4215,0.148,0.074,0.779
2489,Crescenta,Tue Dec 19 22:53:01 +0000 2017,"[{'text': 'Shabbat', 'indices': [94, 102]}]",https://t.co/6efZtbL8qu  Incredible first-person story about one congregation who brought 120 #Shabbat meals to peo… https://t.co/hVNtksXiQf,UFHillel,153099313,Mon Jun 07 17:45:36 +0000 2010,758,3919,943252859759595520,0.0,0.0,0.0,1.0
2490,Crescenta,Tue Dec 19 22:53:00 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",amh_hess,320000200,Sun Jun 19 03:49:39 +0000 2011,762,7048,943252854822674432,-0.4215,0.148,0.074,0.779
2491,Crescenta,Tue Dec 19 22:52:59 +0000 2017,[],RT @IngrahamAngle: Many firefighters say they’ve never encountered a situation like this in their careers. Many are on three-week shifts...…,grannygethealth,1447529352,Wed May 22 00:03:59 +0000 2013,2519,186639,943252851794501632,-0.2755,0.105,0.0,0.895
2492,Crescenta,Tue Dec 19 22:52:21 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",BedsideSlammer,2453579353,Sat Apr 19 18:57:20 +0000 2014,92,2044,943252693224583168,-0.4215,0.148,0.074,0.779
2493,Crescenta,Tue Dec 19 22:52:08 +0000 2017,[],"SBPD: Stolen fire gear recovered, returned to firefighters working Thomas Fire https://t.co/HrgHN311vR",nwsafire,57449354,Thu Jul 16 21:17:19 +0000 2009,1988,3523,943252638128328704,-0.7906,0.471,0.0,0.529
2494,Crescenta,Tue Dec 19 22:51:42 +0000 2017,[],Thought s with our fellow firefighter for a speedy recovery. https://t.co/QqoqNHVorf,nwsafire,57449354,Thu Jul 16 21:17:19 +0000 2009,1988,3523,943252530556997633,0.0,0.0,0.0,1.0
2495,Crescenta,Tue Dec 19 22:51:37 +0000 2017,"[{'text': 'ThomasFire', 'indices': [85, 96]}]","RT @Laurenpkat: Thank you fire fighters still out there fighting the Thomas fire. ❤ 
#ThomasFire",alteguy,871383830137118726,Sun Jun 04 15:11:09 +0000 2017,578,6425,943252508939571203,-0.6124,0.425,0.125,0.45
2496,Crescenta,Tue Dec 19 22:51:37 +0000 2017,[],@BogusC See maps here: https://t.co/ihgUBZmbQU,ai6yrham,910623276778405888,Wed Sep 20 21:54:42 +0000 2017,104,3280,943252506640990208,0.0,0.0,0.0,1.0
2497,Crescenta,Tue Dec 19 22:51:31 +0000 2017,[],RT @BogusC: @ai6yrham Is this a backfire for the Thomas fire or an unrelated controlled burn.  And why would you do an unrelated controlled…,randibaker01,2590278009,Sat Jun 07 20:43:50 +0000 2014,1544,148614,943252481886351362,-0.34,0.098,0.0,0.902
2498,Crescenta,Tue Dec 19 22:51:21 +0000 2017,"[{'text': 'ThomasFire', 'indices': [73, 84]}]",RT @oflores: Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t…,randibaker01,2590278009,Sat Jun 07 20:43:50 +0000 2014,1544,148614,943252439909715968,0.4404,0.0,0.127,0.873
2499,Crescenta,Tue Dec 19 22:51:13 +0000 2017,"[{'text': 'ThomasFire', 'indices': [20, 31]}, {'text': 'CaWildfire', 'indices': [73, 84]}]","RT @gina_k210: FYI: #ThomasFire is on track to becoming THE No.1 biggest #CaWildfire. Right now it's 271,500. 2012's Rush Fire was 271,911…",LorenzoJReynaSM,818645346146549762,Tue Jan 10 02:27:15 +0000 2017,129,1369,943252408158904326,0.0343,0.096,0.102,0.802
2500,Crescenta,Tue Dec 19 22:50:42 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",hollylmartyn,854450174948773888,Tue Apr 18 21:42:51 +0000 2017,20,66,943252278202339328,-0.4215,0.148,0.074,0.779
2501,Crescenta,Tue Dec 19 22:50:42 +0000 2017,[],RT @JosephSerna: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/kn6NZXXqnr @haileybranson @nicolesa…,Sonali_Kohli,421362314,Fri Nov 25 21:10:06 +0000 2011,1793,4097,943252277250293761,-0.34,0.124,0.0,0.876
2502,Crescenta,Tue Dec 19 22:50:19 +0000 2017,"[{'text': 'ThomasFire', 'indices': [85, 96]}]","RT @Laurenpkat: Thank you fire fighters still out there fighting the Thomas fire. ❤ 
#ThomasFire",KayEmily2,786770416475869185,Fri Oct 14 03:27:39 +0000 2016,4631,87287,943252182169554944,-0.6124,0.425,0.125,0.45
2503,Crescenta,Tue Dec 19 22:50:04 +0000 2017,[],Thomas Fire (Wildfire) https://t.co/e1WzRmky4A,Fireground,18531849,Thu Jan 01 17:52:24 +0000 2009,2018,28029,943252120089763841,-0.34,0.444,0.0,0.556
2504,Crescenta,Tue Dec 19 22:50:02 +0000 2017,"[{'text': 'ThomasFire', 'indices': [60, 71]}]",Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t.co/FFpeiNyHUA,oflores,32547678,Fri Apr 17 20:06:44 +0000 2009,577,19782,943252108396163072,0.4404,0.0,0.139,0.861
2505,Crescenta,Tue Dec 19 22:50:01 +0000 2017,"[{'text': 'ThomasFire', 'indices': [60, 71]}]",Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t.co/crCt7V0b5L,KEYTNC3,582280139,Thu May 17 00:06:52 +0000 2012,1844,40250,943252106378653696,0.4404,0.0,0.139,0.861
2506,Crescenta,Tue Dec 19 22:50:01 +0000 2017,"[{'text': 'ThomasFire', 'indices': [60, 71]}]",Guide for safe clean-up and work practices during and after #ThomasFire. A message from the County of Santa Barbara. https://t.co/1WMNJbL02m,KCOY,95516820,Tue Dec 08 22:29:27 +0000 2009,969,38088,943252105766334464,0.4404,0.0,0.139,0.861
2507,Crescenta,Tue Dec 19 22:49:58 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",RichFM39517086,1529421373,Wed Jun 19 01:58:01 +0000 2013,5001,334384,943252092558434307,-0.4215,0.148,0.074,0.779
2508,Crescenta,Tue Dec 19 22:49:15 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",bob_washburn,776757901,Thu Aug 23 21:04:04 +0000 2012,1680,189,943251914673623042,-0.4215,0.148,0.074,0.779
2509,Crescenta,Tue Dec 19 22:49:13 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",barbc9988,834891202809978881,Thu Feb 23 22:22:29 +0000 2017,112,23274,943251904448139264,-0.4215,0.148,0.074,0.779
2510,Crescenta,Tue Dec 19 22:49:01 +0000 2017,"[{'text': 'ThomasFire', 'indices': [69, 80]}]","Thank you fire fighters still out there fighting the Thomas fire. ❤ 
#ThomasFire",Laurenpkat,2946881245,Sun Dec 28 22:04:39 +0000 2014,604,3966,943251855529861121,-0.6124,0.472,0.139,0.389
2511,Crescenta,Tue Dec 19 22:48:59 +0000 2017,[],@ai6yrham Is this a backfire for the Thomas fire or an unrelated controlled burn.  And why would you do an unrelate… https://t.co/HJJuIlBEDf,BogusC,234640747,Thu Jan 06 05:28:48 +0000 2011,1075,9316,943251844976881665,-0.34,0.107,0.0,0.893
2512,Crescenta,Tue Dec 19 22:48:52 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,Yoitskaylaaaa,2171453676,Sun Nov 03 04:06:34 +0000 2013,255,5263,943251815608365057,-0.6325,0.316,0.169,0.515
2513,Crescenta,Tue Dec 19 22:48:40 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,JacquelineSaab,839188342071771140,Tue Mar 07 18:57:46 +0000 2017,121,1530,943251764471582720,-0.4588,0.279,0.162,0.559
2514,Crescenta,Tue Dec 19 22:48:17 +0000 2017,"[{'text': 'ThomasFire', 'indices': [0, 11]}]","#ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra… https://t.co/PevchQ3Sru",EliasonMike,450303345,Fri Dec 30 03:10:45 +0000 2011,32,720,943251671647260673,-0.4215,0.161,0.08,0.759
2515,Crescenta,Tue Dec 19 22:47:36 +0000 2017,[],"This is my favorite Thomas fire size comparison via @latimes 

https://t.co/aEiUQUIEqr https://t.co/KazkNwPPwH",matt_blois,773346177240670208,Wed Sep 07 02:24:31 +0000 2016,493,111,943251499123138563,0.1531,0.156,0.195,0.649
2516,Crescenta,Tue Dec 19 22:47:19 +0000 2017,[],"New Katy News: Oprah, Katy Perry &amp; More Stars' Families Are Evacuated As 'Volatile' Thomas Fire Engulfs Montecito -… https://t.co/xyHsG2qt8O",KatyATRL,832339771158568961,Thu Feb 16 21:24:00 +0000 2017,14,11705,943251425982894080,-0.34,0.112,0.0,0.888
2517,Crescenta,Tue Dec 19 22:46:46 +0000 2017,[],RT @latimes: Maps show Thomas fire is larger than many U.S. cities https://t.co/viJLpcLsgZ https://t.co/I38wnYQPGM,nklminster,39752285,Wed May 13 13:43:19 +0000 2009,110,706,943251289315557376,-0.34,0.156,0.0,0.844
2518,Crescenta,Tue Dec 19 22:46:41 +0000 2017,[],Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/KF5jlqxBCu,modestaduck,3008637992,Tue Feb 03 02:30:32 +0000 2015,3088,57003,943251267702288385,-0.34,0.156,0.0,0.844
2519,Crescenta,Tue Dec 19 22:46:23 +0000 2017,[],RT @GDLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.  h…,PikusVision,2211422198,Sat Nov 23 22:15:46 +0000 2013,469,2290,943251192540364800,-0.6325,0.308,0.164,0.529
2520,Crescenta,Tue Dec 19 22:46:19 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* NEW TUESDAY REPORT *
https://t.co/6lRT7ewmu3

UPDATE 3 PM

Evacuation Orde… https://t.co/4E8abAHdkB",LALATE,43846520,Mon Jun 01 07:05:19 +0000 2009,2321,202572,943251173489831936,0.0,0.0,0.0,1.0
2521,Crescenta,Tue Dec 19 22:45:52 +0000 2017,[],RT @KEYTNC3Beth: SHOP LOCAL: Business closures along State Street and Coast Village Road are having a huge impact on local business owners…,CCCSBCFR,2832109391,Wed Oct 15 16:58:02 +0000 2014,394,97,943251063565516800,0.3182,0.0,0.103,0.897
2522,Crescenta,Tue Dec 19 22:45:48 +0000 2017,[],Long-Term Wildfire Evacuees Face Holidays Away From Home https://t.co/CbKoJsq4XZ via @nbcla,ajamazing,190932580,Wed Sep 15 05:38:26 +0000 2010,2535,145654,943251043588169728,0.3818,0.0,0.206,0.794
2523,Crescenta,Tue Dec 19 22:45:25 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,Bonnie90177200,4303738573,Fri Nov 20 18:38:08 +0000 2015,616,13399,943250948842971136,-0.6325,0.316,0.169,0.515
2524,Crescenta,Tue Dec 19 22:45:19 +0000 2017,[],@brwexler @IvankaTrump @realDonaldTrump @JerryBrownGov @SenFeinstein @KamalaHarris @GavinNewsom Why spam the Thomas… https://t.co/fufcNIZg4u,OldWhitebelly,2525671182,Mon May 26 19:18:19 +0000 2014,20,183,943250923316420609,-0.3612,0.185,0.0,0.815
2525,Crescenta,Tue Dec 19 22:44:44 +0000 2017,[],RT @BenZugailan: Firefighters brace for return of dangerous winds that have fueled growth of Thomas fire https://t.co/qW73CtTPjm,Khalifah20m,476775730,Sat Jan 28 13:41:42 +0000 2012,365,9727,943250777182736384,-0.4404,0.249,0.118,0.633
2526,Crescenta,Tue Dec 19 22:44:09 +0000 2017,[],The Massive Thomas Fire Reminds Us We Need to Get Our Shit Together - https://t.co/TPkHadtSLK,karnadiutomo,91531530,Sat Nov 21 08:22:01 +0000 2009,1153,55149,943250628595261440,-0.7184,0.333,0.0,0.667
2527,Crescenta,Tue Dec 19 22:43:18 +0000 2017,"[{'text': 'VenturaMQG', 'indices': [16, 27]}]",RT @TheMQG: The #VenturaMQG is requesting charity blocks to be made to help the victims of the Thomas Fire in Ventura County. The block des…,QuiltShopGal,2946760184,Sun Dec 28 19:30:45 +0000 2014,89,1844,943250414043930624,-0.4588,0.279,0.162,0.559
2528,Crescenta,Tue Dec 19 22:42:36 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,MichelleFOX47,449883085,Thu Dec 29 16:21:03 +0000 2011,2053,9237,943250240039202816,-0.6325,0.316,0.169,0.515
2529,Crescenta,Tue Dec 19 22:42:19 +0000 2017,[],Will your access to avocados be effected by the Thomas fire? @lindseymholden reports ..... https://t.co/sIJi8sAeqo,tblueholden,14564770,Mon Apr 28 03:04:33 +0000 2008,649,1954,943250167486181376,-0.34,0.146,0.0,0.854
2530,Crescenta,Tue Dec 19 22:42:10 +0000 2017,[],"RT @FoxNews: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds (via @travfed)  https:…",joel_treadwell,721822765993631744,Sun Apr 17 22:08:53 +0000 2016,808,19349,943250131566120960,0.2732,0.105,0.197,0.699
2531,Crescenta,Tue Dec 19 22:42:06 +0000 2017,[],RT @KCOYKeith: Coast Village Road businesses in Montecito like Jeannine's Bakery and the Honor Bar back open after being shut down by the T…,CCCSBCFR,2832109391,Wed Oct 15 16:58:02 +0000 2014,394,97,943250114033762304,0.6908,0.0,0.206,0.794
2532,Crescenta,Tue Dec 19 22:41:52 +0000 2017,[],The Massive Thomas Fire Reminds Us We Need to Get Our Shit Together https://t.co/UDeCBg4mMG https://t.co/KBb1FviThr,knowmyfuture,3184269318,Sun May 03 15:37:13 +0000 2015,4,1356,943250056794161152,-0.7184,0.316,0.0,0.684
2533,Crescenta,Tue Dec 19 22:41:47 +0000 2017,[],So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in San… https://t.co/Q6co2THzhM,GDLA,35702257,Mon Apr 27 08:39:53 +0000 2009,11516,38891,943250032370663424,-0.6325,0.336,0.179,0.486
2534,Crescenta,Tue Dec 19 22:41:47 +0000 2017,[],So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in San… https://t.co/0I4HnuC27D,FOXLA,9648652,Wed Oct 24 08:04:57 +0000 2007,17092,136400,943250032328810496,-0.6325,0.336,0.179,0.486
2535,Crescenta,Tue Dec 19 22:41:28 +0000 2017,[],"Fire crews take advantage of calm winds, but 'well always be in the ready, set, go mode' https://t.co/gonxI8eqWk",TroyCoby,772899092842307584,Mon Sep 05 20:47:58 +0000 2016,12300,254357,943249954776272899,0.7469,0.072,0.381,0.547
2536,Crescenta,Tue Dec 19 22:41:22 +0000 2017,[],"RT @insideclimate: The Thomas Fire is now the third-largest in the state's modern history. It has burned 259,000 acres and is still only ab…",lisadalibrarian,202277395,Wed Oct 13 17:53:29 +0000 2010,64,96,943249927643152385,-0.34,0.094,0.0,0.906
2537,Crescenta,Tue Dec 19 22:40:41 +0000 2017,[],"RT @southernkimmy: Southern California's Thomas Fire now 50 percent contained, firefighters take advantage of calmer winds - Fox News👏🏻 htt…",southernkimmy,500410336,Thu Feb 23 03:29:17 +0000 2012,871,181562,943249758747025409,0.2732,0.105,0.197,0.699
2538,Crescenta,Tue Dec 19 22:40:13 +0000 2017,[],RT @NatCounterPunch: The Thomas fire has now swept through territory once lightly populated with Chumash Indians who were known to use cont…,violetcloudskye,806288502476382208,Wed Dec 07 00:05:33 +0000 2016,628,86527,943249641642119168,-0.34,0.103,0.0,0.897
2539,Crescenta,Tue Dec 19 22:40:10 +0000 2017,[],RT @KEZI9: All 15 Oregon strike teams who assisted in the California wildfires are on their way back home just in time for Christmas! https…,In2HotH2O,1300855544,Mon Mar 25 19:44:42 +0000 2013,3333,60768,943249628920606720,-0.2003,0.069,0.0,0.931
2540,Crescenta,Tue Dec 19 22:40:07 +0000 2017,"[{'text': 'mostread', 'indices': [70, 79]}]",'Monster' Thomas fire in Southern California now 50 percent contained #mostread,usworldpress,701999902096809984,Tue Feb 23 05:19:53 +0000 2016,9,41779,943249616174280704,-0.34,0.194,0.0,0.806
2541,Crescenta,Tue Dec 19 22:40:00 +0000 2017,[],All 15 Oregon strike teams who assisted in the California wildfires are on their way back home just in time for Chr… https://t.co/qFGqnkBatK,KEZI9,20728526,Thu Feb 12 22:50:16 +0000 2009,725,57205,943249584276590592,-0.128,0.064,0.0,0.936
2542,Crescenta,Tue Dec 19 22:39:20 +0000 2017,"[{'text': 'ThomasFire', 'indices': [46, 57]}]",RT @gaufre: We wanted to see just how big the #ThomasFire is compared to large cities. It's gigantic. https://t.co/IW4P9VIRBa https://t.co/…,Thermomewclear,15981721,Mon Aug 25 14:19:22 +0000 2008,648,1536,943249415678160896,0.0,0.0,0.0,1.0
